OG0001402	FBtr0078170
OG0009577	FBtr0070772
OG0009578	FBtr0070776
OG0009579	FBtr0070778
OG0009580	FBtr0346263
OG0009581	FBtr0070780
OG0009582	FBtr0343015
OG0009583	FBtr0070781
OG0009584	FBtr0112736
OG0009585	FBtr0112735
OG0009586	FBtr0070785
OG0009587	FBtr0308579
OG0009588	FBtr0070782
OG0009589	FBtr0300465
OG0009590	FBtr0346834
OG0009591	FBtr0070852
OG0009592	FBtr0070799
OG0009593	FBtr0070849
OG0009594	FBtr0070800
OG0009595	FBtr0340222
OG0009596	FBtr0070802
OG0009597	FBtr0300221
OG0009598	FBtr0070847
OG0009599	FBtr0070804
OG0009600	FBtr0070846
OG0009601	FBtr0301083
OG0009602	FBtr0070844
OG0009603	FBtr0070843
OG0009604	FBtr0070841
OG0009605	FBtr0070807
OG0009606	FBtr0070808
OG0009607	FBtr0070840
OG0009608	FBtr0070809
OG0009609	FBtr0070837
OG0009610	FBtr0302921
OG0009611	FBtr0070836
OG0009612	FBtr0299596
OG0009613	FBtr0070833
OG0009614	FBtr0070813
OG0009615	FBtr0070814
OG0009616	FBtr0070816
OG0009617	FBtr0070832
OG0009618	FBtr0070817
OG0009619	FBtr0070819
OG0009620	FBtr0070820
OG0009621	FBtr0070830
OG0009622	FBtr0070829
OG0009623	FBtr0070828
OG0009624	FBtr0070821
OG0009625	FBtr0070824
OG0009626	FBtr0070825
OG0009627	FBtr0070827
OG0009628	FBtr0070861
OG0009629	FBtr0070862
OG0009630	FBtr0070863
OG0009631	FBtr0070864
OG0009632	FBtr0070892
OG0009633	FBtr0070865
OG0009634	FBtr0070866
OG0009635	FBtr0070889
OG0009636	FBtr0070867
OG0009637	FBtr0305345
OG0009638	FBtr0305343
OG0009639	FBtr0308190
OG0009640	FBtr0331169
OG0009641	FBtr0070886
OG0009642	FBtr0332964
OG0009643	FBtr0070872
OG0009644	FBtr0334984
OG0009645	FBtr0070881
OG0009646	FBtr0070878
OG0009647	FBtr0070874
OG0009648	FBtr0070877
OG0009649	FBtr0339697
OG0009650	FBtr0339495
OG0009651	FBtr0303341
OG0009652	FBtr0070894
OG0009653	FBtr0070937
OG0009654	FBtr0070895
OG0009655	FBtr0070896
OG0009656	FBtr0089870
OG0009657	FBtr0070930
OG0009658	FBtr0070897
OG0009659	FBtr0070898
OG0009660	FBtr0070926
OG0009661	FBtr0100319
OG0009662	FBtr0070899
OG0009663	FBtr0070925
OG0009664	FBtr0070900
OG0009665	FBtr0112955
OG0009666	FBtr0330208
OG0009667	FBtr0070903
OG0009668	FBtr0070924
OG0009669	FBtr0070922
OG0009670	FBtr0343373
OG0009671	FBtr0070921
OG0009672	FBtr0070912
OG0009673	FBtr0070918
OG0009674	FBtr0070913
OG0009675	FBtr0070915
OG0009676	FBtr0070914
OG0009677	FBtr0336675
OG0009678	FBtr0070944
OG0009679	FBtr0070945
OG0009680	FBtr0070946
OG0009681	FBtr0070993
OG0009682	FBtr0070950
OG0009683	FBtr0070992
OG0009684	FBtr0308593
OG0009685	FBtr0070991
OG0009686	FBtr0070952
OG0009687	FBtr0070990
OG0009688	FBtr0070956
OG0009689	FBtr0070989
OG0009690	FBtr0070988
OG0009691	FBtr0070987
OG0009692	FBtr0070959
OG0009693	FBtr0070984
OG0009694	FBtr0070980
OG0009695	FBtr0070960
OG0009696	FBtr0070961
OG0009697	FBtr0070963
OG0009698	FBtr0300526
OG0009699	FBtr0308228
OG0009700	FBtr0070969
OG0009701	FBtr0070974
OG0009702	FBtr0070970
OG0009703	FBtr0070972
OG0009704	FBtr0070973
OG0009705	FBtr0071042
OG0009706	FBtr0070994
OG0009707	FBtr0071041
OG0009708	FBtr0300177
OG0009709	FBtr0345899
OG0009710	FBtr0330268
OG0009711	FBtr0304108
OG0009712	FBtr0071003
OG0009713	FBtr0071038
OG0009714	FBtr0071036
OG0009715	FBtr0071004
OG0009716	FBtr0071035
OG0009717	FBtr0071005
OG0009718	FBtr0071033
OG0009719	FBtr0071007
OG0009720	FBtr0071032
OG0009721	FBtr0071009
OG0009722	FBtr0300760
OG0009723	FBtr0071010
OG0009724	FBtr0299565
OG0009725	FBtr0071013
OG0009726	FBtr0071020
OG0009727	FBtr0071015
OG0009728	FBtr0071017
OG0009729	FBtr0474234
OG0009730	FBtr0071046
OG0009731	FBtr0089712
OG0009732	FBtr0071047
OG0009733	FBtr0071066
OG0009734	FBtr0071048
OG0009735	FBtr0071065
OG0009736	FBtr0071049
OG0009737	FBtr0071051
OG0009738	FBtr0339817
OG0009739	FBtr0329894
OG0009740	FBtr0071064
OG0009741	FBtr0071054
OG0009742	FBtr0071055
OG0009743	FBtr0071063
OG0009744	FBtr0112539
OG0009745	FBtr0071060
OG0009746	FBtr0071083
OG0009747	FBtr0304870
OG0009748	FBtr0071067
OG0009749	FBtr0071081
OG0009750	FBtr0071068
OG0009751	FBtr0071079
OG0009752	FBtr0071078
OG0009753	FBtr0071070
OG0009754	FBtr0071077
OG0009755	FBtr0071071
OG0009756	FBtr0071076
OG0009757	FBtr0071072
OG0009758	FBtr0303204
OG0009759	FBtr0332490
OG0009760	FBtr0071150
OG0009761	FBtr0273372
OG0009762	FBtr0336957
OG0009763	FBtr0071087
OG0009764	FBtr0299674
OG0009765	FBtr0299673
OG0009766	FBtr0071088
OG0009767	FBtr0071143
OG0009768	FBtr0071142
OG0009769	FBtr0071089
OG0009770	FBtr0071090
OG0009771	FBtr0071134
OG0009772	FBtr0071091
OG0009773	FBtr0071092
OG0009774	FBtr0071133
OG0009775	FBtr0071093
OG0009776	FBtr0071131
OG0009777	FBtr0331298
OG0009778	FBtr0071099
OG0009779	FBtr0071125
OG0009780	FBtr0071101
OG0009781	FBtr0089999
OG0009782	FBtr0071123
OG0009783	FBtr0333307
OG0009784	FBtr0071105
OG0009785	FBtr0071117
OG0009786	FBtr0071116
OG0009787	FBtr0071112
OG0009788	FBtr0071107
OG0009789	FBtr0071151
OG0009790	FBtr0071194
OG0009791	FBtr0071193
OG0009792	FBtr0071152
OG0009793	FBtr0071153
OG0009794	FBtr0300914
OG0009795	FBtr0071192
OG0009796	FBtr0071191
OG0009797	FBtr0071190
OG0009798	FBtr0071155
OG0009799	FBtr0331613
OG0009800	FBtr0071157
OG0009801	FBtr0071189
OG0009802	FBtr0071158
OG0009803	FBtr0071188
OG0009804	FBtr0303457
OG0009805	FBtr0071160
OG0009806	FBtr0071187
OG0009807	FBtr0071186
OG0009808	FBtr0303842
OG0009809	FBtr0100376
OG0009810	FBtr0071166
OG0009811	FBtr0071183
OG0009812	FBtr0071180
OG0009813	FBtr0071170
OG0009814	FBtr0071179
OG0009815	FBtr0071178
OG0009816	FBtr0071171
OG0009817	FBtr0071173
OG0009818	FBtr0071174
OG0009819	FBtr0071175
OG0009820	FBtr0112927
OG0009821	FBtr0071246
OG0009822	FBtr0339438
OG0009823	FBtr0071245
OG0009824	FBtr0071244
OG0009825	FBtr0302500
OG0009826	FBtr0071198
OG0009827	FBtr0071241
OG0009828	FBtr0071240
OG0009829	FBtr0071201
OG0009830	FBtr0071202
OG0009831	FBtr0071203
OG0009832	FBtr0071204
OG0009833	FBtr0071237
OG0009834	FBtr0113451
OG0009835	FBtr0071235
OG0009836	FBtr0305914
OG0009837	FBtr0071234
OG0009838	FBtr0071233
OG0009839	FBtr0071212
OG0009840	FBtr0071232
OG0009841	FBtr0071230
OG0009842	FBtr0071218
OG0009843	FBtr0332627
OG0009844	FBtr0071219
OG0009845	FBtr0071228
OG0009846	FBtr0474137
OG0009847	FBtr0071221
OG0009848	FBtr0071225
OG0009849	FBtr0071223
OG0009850	FBtr0071224
OG0009851	FBtr0071249
OG0009852	FBtr0071281
OG0009853	FBtr0071250
OG0009854	FBtr0071280
OG0009855	FBtr0071251
OG0009856	FBtr0071279
OG0009857	FBtr0071253
OG0009858	FBtr0071270
OG0009859	FBtr0071268
OG0009860	FBtr0071255
OG0009861	FBtr0071266
OG0009862	FBtr0071265
OG0009863	FBtr0071263
OG0009864	FBtr0473580
OG0009865	FBtr0333601
OG0009866	FBtr0343357
OG0009867	FBtr0339679
OG0009868	FBtr0071356
OG0009869	FBtr0339659
OG0009870	FBtr0071353
OG0009871	FBtr0071284
OG0009872	FBtr0071285
OG0009873	FBtr0071289
OG0009874	FBtr0071350
OG0009875	FBtr0071293
OG0009876	FBtr0071296
OG0009877	FBtr0071349
OG0009878	FBtr0071299
OG0009879	FBtr0071348
OG0009880	FBtr0071300
OG0009881	FBtr0071344
OG0009882	FBtr0333472
OG0009883	FBtr0071343
OG0009884	FBtr0071342
OG0009885	FBtr0474151
OG0009886	FBtr0071341
OG0009887	FBtr0071304
OG0009888	FBtr0071305
OG0009889	FBtr0071306
OG0009890	FBtr0071339
OG0009891	FBtr0071338
OG0009892	FBtr0071336
OG0009893	FBtr0071307
OG0009894	FBtr0071308
OG0009895	FBtr0071335
OG0009896	FBtr0071310
OG0009897	FBtr0071311
OG0009898	FBtr0071334
OG0009899	FBtr0071333
OG0009900	FBtr0071332
OG0009901	FBtr0301275
OG0009902	FBtr0071331
OG0009903	FBtr0071313
OG0009904	FBtr0071314
OG0009905	FBtr0071317
OG0009906	FBtr0071329
OG0009907	FBtr0071319
OG0009908	FBtr0071326
OG0009909	FBtr0071320
OG0009910	FBtr0071324
OG0009911	FBtr0334929
OG0009912	FBtr0071358
OG0009913	FBtr0302153
OG0009914	FBtr0071373
OG0009915	FBtr0100083
OG0009916	FBtr0100081
OG0009917	FBtr0273437
OG0009918	FBtr0110850
OG0009919	FBtr0071361
OG0009920	FBtr0071363
OG0009921	FBtr0071368
OG0009922	FBtr0071367
OG0009923	FBtr0303708
OG0009924	FBtr0071403
OG0009925	FBtr0302722
OG0009926	FBtr0071379
OG0009927	FBtr0331335
OG0009928	FBtr0474138
OG0009929	FBtr0071387
OG0009930	FBtr0344420
OG0009931	FBtr0344419
OG0009932	FBtr0071397
OG0009933	FBtr0071388
OG0009934	FBtr0071389
OG0009935	FBtr0071390
OG0009936	FBtr0071391
OG0009937	FBtr0071395
OG0009938	FBtr0071429
OG0009939	FBtr0336905
OG0009940	FBtr0307592
OG0009941	FBtr0307590
OG0009942	FBtr0071410
OG0009943	FBtr0071415
OG0009944	FBtr0307369
OG0009945	FBtr0309219
OG0009946	FBtr0071420
OG0009947	FBtr0308583
OG0009948	FBtr0071430
OG0009949	FBtr0290234
OG0009950	FBtr0110783
OG0009951	FBtr0332934
OG0009952	FBtr0071487
OG0009953	FBtr0071438
OG0009954	FBtr0071486
OG0009955	FBtr0300073
OG0009956	FBtr0343025
OG0009957	FBtr0071484
OG0009958	FBtr0331338
OG0009959	FBtr0071481
OG0009960	FBtr0299633
OG0009961	FBtr0071472
OG0009962	FBtr0330324
OG0009963	FBtr0071470
OG0009964	FBtr0071469
OG0009965	FBtr0071444
OG0009966	FBtr0071468
OG0009967	FBtr0071445
OG0009968	FBtr0071466
OG0009969	FBtr0071465
OG0009970	FBtr0071463
OG0009972	FBtr0071462
OG0009973	FBtr0071460
OG0009974	FBtr0071450
OG0009975	FBtr0071451
OG0009976	FBtr0071458
OG0009977	FBtr0310439
OG0009978	FBtr0071512
OG0009979	FBtr0071511
OG0009980	FBtr0071491
OG0009981	FBtr0071510
OG0009982	FBtr0071506
OG0009983	FBtr0071492
OG0009984	FBtr0071493
OG0009985	FBtr0071503
OG0009986	FBtr0474163
OG0009987	FBtr0071502
OG0009988	FBtr0071500
OG0009989	FBtr0071498
OG0009990	FBtr0073376
OG0009991	FBtr0305150
OG0009992	FBtr0073411
OG0009993	FBtr0073377
OG0009994	FBtr0073378
OG0009995	FBtr0073379
OG0009996	FBtr0339835
OG0009997	FBtr0343584
OG0009998	FBtr0073403
OG0009999	FBtr0073383
OG0010000	FBtr0073386
OG0010001	FBtr0073387
OG0010002	FBtr0310334
OG0010003	FBtr0073400
OG0010004	FBtr0299862
OG0010005	FBtr0073390
OG0010006	FBtr0073396
OG0010007	FBtr0073394
OG0010008	FBtr0073392
OG0010009	FBtr0073393
OG0010010	FBtr0073427
OG0010011	FBtr0299514
OG0010012	FBtr0073481
OG0010013	FBtr0073480
OG0010014	FBtr0340119
OG0010015	FBtr0330387
OG0010016	FBtr0073474
OG0010017	FBtr0073473
OG0010018	FBtr0073438
OG0010019	FBtr0073439
OG0010020	FBtr0073440
OG0010021	FBtr0073470
OG0010022	FBtr0073441
OG0010023	FBtr0073469
OG0010024	FBtr0073468
OG0010025	FBtr0073467
OG0010026	FBtr0073446
OG0010027	FBtr0340335
OG0010028	FBtr0073447
OG0010029	FBtr0113487
OG0010030	FBtr0073461
OG0010031	FBtr0073460
OG0010032	FBtr0073448
OG0010033	FBtr0289955
OG0010034	FBtr0112557
OG0010035	FBtr0290227
OG0010036	FBtr0073450
OG0010037	FBtr0073451
OG0010038	FBtr0073452
OG0010039	FBtr0073453
OG0010040	FBtr0073454
OG0010041	FBtr0073456
OG0010042	FBtr0073457
OG0010043	FBtr0073482
OG0010044	FBtr0073550
OG0010045	FBtr0346793
OG0010046	FBtr0346792
OG0010047	FBtr0073547
OG0010048	FBtr0073497
OG0010049	FBtr0073499
OG0010050	FBtr0305607
OG0010051	FBtr0073503
OG0010052	FBtr0073506
OG0010053	FBtr0301020
OG0010054	FBtr0073543
OG0010055	FBtr0073509
OG0010056	FBtr0073542
OG0010057	FBtr0073510
OG0010058	FBtr0073541
OG0010059	FBtr0073511
OG0010060	FBtr0073512
OG0010061	FBtr0073540
OG0010062	FBtr0073513
OG0010063	FBtr0073518
OG0010064	FBtr0073537
OG0010065	FBtr0073536
OG0010066	FBtr0073520
OG0010067	FBtr0073535
OG0010068	FBtr0073521
OG0010069	FBtr0073533
OG0010070	FBtr0334465
OG0010071	FBtr0073531
OG0010072	FBtr0073620
OG0010073	FBtr0073615
OG0010074	FBtr0073551
OG0010075	FBtr0073552
OG0010076	FBtr0112979
OG0010077	FBtr0301267
OG0010078	FBtr0112523
OG0010079	FBtr0300200
OG0010080	FBtr0112524
OG0010081	FBtr0073555
OG0010082	FBtr0073612
OG0010083	FBtr0073556
OG0010084	FBtr0073562
OG0010085	FBtr0073607
OG0010086	FBtr0305604
OG0010087	FBtr0073565
OG0010088	FBtr0303268
OG0010089	FBtr0073604
OG0010090	FBtr0073602
OG0010091	FBtr0273257
OG0010092	FBtr0330413
OG0010093	FBtr0073600
OG0010094	FBtr0073569
OG0010095	FBtr0331589
OG0010096	FBtr0114452
OG0010097	FBtr0073570
OG0010098	FBtr0073572
OG0010099	FBtr0073573
OG0010100	FBtr0073596
OG0010101	FBtr0073594
OG0010102	FBtr0073590
OG0010103	FBtr0332309
OG0010104	FBtr0073582
OG0010105	FBtr0073580
OG0010106	FBtr0073574
OG0010107	FBtr0073579
OG0010108	FBtr0073642
OG0010109	FBtr0073621
OG0010110	FBtr0073622
OG0010111	FBtr0073641
OG0010112	FBtr0073640
OG0010113	FBtr0073623
OG0010114	FBtr0112525
OG0010115	FBtr0073637
OG0010116	FBtr0300834
OG0010117	FBtr0073635
OG0010118	FBtr0346129
OG0010119	FBtr0073633
OG0010120	FBtr0073643
OG0010121	FBtr0336964
OG0010122	FBtr0073644
OG0010123	FBtr0340086
OG0010124	FBtr0073647
OG0010125	FBtr0073669
OG0010126	FBtr0299558
OG0010127	FBtr0073650
OG0010128	FBtr0073667
OG0010129	FBtr0073652
OG0010130	FBtr0333154
OG0010131	FBtr0073653
OG0010132	FBtr0273245
OG0010133	FBtr0073660
OG0010134	FBtr0073658
OG0010135	FBtr0340105
OG0010136	FBtr0073657
OG0010137	FBtr0073655
OG0010138	FBtr0073674
OG0010139	FBtr0073709
OG0010140	FBtr0073675
OG0010141	FBtr0073678
OG0010142	FBtr0073680
OG0010143	FBtr0073683
OG0010144	FBtr0333768
OG0010145	FBtr0073685
OG0010146	FBtr0073687
OG0010147	FBtr0073688
OG0010148	FBtr0073702
OG0010149	FBtr0330395
OG0010150	FBtr0073690
OG0010151	FBtr0073698
OG0010152	FBtr0073697
OG0010153	FBtr0073695
OG0010154	FBtr0073694
OG0010155	FBtr0073691
OG0010156	FBtr0073693
OG0010157	FBtr0073753
OG0010158	FBtr0305598
OG0010159	FBtr0305600
OG0010160	FBtr0073752
OG0010161	FBtr0073716
OG0010162	FBtr0309878
OG0010163	FBtr0073717
OG0010164	FBtr0073750
OG0010165	FBtr0073747
OG0010166	FBtr0073720
OG0010167	FBtr0073721
OG0010168	FBtr0306847
OG0010169	FBtr0073722
OG0010170	FBtr0300453
OG0010171	FBtr0073723
OG0010172	FBtr0073724
OG0010173	FBtr0073725
OG0010174	FBtr0073726
OG0010175	FBtr0073741
OG0010176	FBtr0073727
OG0010177	FBtr0340300
OG0010178	FBtr0073738
OG0010179	FBtr0073737
OG0010180	FBtr0073730
OG0010181	FBtr0340190
OG0010182	FBtr0073733
OG0010183	FBtr0333331
OG0010184	FBtr0073755
OG0010185	FBtr0073756
OG0010186	FBtr0073796
OG0010187	FBtr0073757
OG0010188	FBtr0346133
OG0010189	FBtr0073763
OG0010190	FBtr0073766
OG0010191	FBtr0073767
OG0010192	FBtr0073768
OG0010193	FBtr0073775
OG0010194	FBtr0073789
OG0010195	FBtr0073776
OG0010196	FBtr0073777
OG0010197	FBtr0073778
OG0010198	FBtr0073787
OG0010199	FBtr0073779
OG0010200	FBtr0112526
OG0010201	FBtr0339703
OG0010202	FBtr0073782
OG0010203	FBtr0073784
OG0010204	FBtr0331736
OG0010205	FBtr0073799
OG0010206	FBtr0073800
OG0010207	FBtr0330399
OG0010208	FBtr0073851
OG0010209	FBtr0073805
OG0010210	FBtr0073850
OG0010211	FBtr0073806
OG0010212	FBtr0073849
OG0010213	FBtr0308644
OG0010214	FBtr0073848
OG0010215	FBtr0112980
OG0010216	FBtr0073847
OG0010217	FBtr0332888
OG0010218	FBtr0073811
OG0010219	FBtr0073846
OG0010220	FBtr0073844
OG0010221	FBtr0073843
OG0010222	FBtr0073817
OG0010223	FBtr0073842
OG0010224	FBtr0073841
OG0010225	FBtr0073818
OG0010226	FBtr0073819
OG0010227	FBtr0073840
OG0010228	FBtr0073820
OG0010229	FBtr0073821
OG0010230	FBtr0331717
OG0010231	FBtr0073838
OG0010232	FBtr0100218
OG0010233	FBtr0073836
OG0010234	FBtr0290302
OG0010235	FBtr0073827
OG0010236	FBtr0073835
OG0010237	FBtr0073834
OG0010238	FBtr0340444
OG0010239	FBtr0346001
OG0010240	FBtr0073854
OG0010241	FBtr0073869
OG0010242	FBtr0073868
OG0010243	FBtr0073891
OG0010244	FBtr0073892
OG0010245	FBtr0073893
OG0010246	FBtr0073894
OG0010247	FBtr0100281
OG0010248	FBtr0114508
OG0010249	FBtr0073928
OG0010250	FBtr0073898
OG0010251	FBtr0333428
OG0010252	FBtr0073926
OG0010253	FBtr0073902
OG0010254	FBtr0299615
OG0010255	FBtr0073923
OG0010256	FBtr0073903
OG0010257	FBtr0073922
OG0010258	FBtr0308327
OG0010259	FBtr0073908
OG0010260	FBtr0299543
OG0010261	FBtr0344822
OG0010262	FBtr0073911
OG0010263	FBtr0073920
OG0010264	FBtr0073913
OG0010265	FBtr0073929
OG0010266	FBtr0339460
OG0010267	FBtr0073945
OG0010268	FBtr0073933
OG0010269	FBtr0073944
OG0010270	FBtr0073942
OG0010271	FBtr0290021
OG0010272	FBtr0073940
OG0010273	FBtr0073939
OG0010274	FBtr0073938
OG0010275	FBtr0073937
OG0010276	FBtr0073992
OG0010277	FBtr0073946
OG0010278	FBtr0073989
OG0010279	FBtr0073988
OG0010280	FBtr0330215
OG0010281	FBtr0344425
OG0010282	FBtr0073979
OG0010283	FBtr0073978
OG0010284	FBtr0073977
OG0010285	FBtr0073975
OG0010286	FBtr0073973
OG0010287	FBtr0073972
OG0010288	FBtr0111009
OG0010289	FBtr0073970
OG0010290	FBtr0073957
OG0010291	FBtr0073958
OG0010292	FBtr0073960
OG0010293	FBtr0073968
OG0010294	FBtr0073961
OG0010295	FBtr0073967
OG0010296	FBtr0073962
OG0010297	FBtr0340426
OG0010298	FBtr0073966
OG0010299	FBtr0073965
OG0010300	FBtr0073964
OG0010301	FBtr0330401
OG0010302	FBtr0074029
OG0010303	FBtr0074028
OG0010304	FBtr0100009
OG0010305	FBtr0112984
OG0010306	FBtr0330260
OG0010307	FBtr0073999
OG0010308	FBtr0074023
OG0010309	FBtr0074021
OG0010310	FBtr0074005
OG0010311	FBtr0074007
OG0010312	FBtr0074020
OG0010313	FBtr0330405
OG0010314	FBtr0074011
OG0010315	FBtr0074015
OG0010316	FBtr0074012
OG0010317	FBtr0308309
OG0010318	FBtr0074079
OG0010319	FBtr0074030
OG0010320	FBtr0074031
OG0010321	FBtr0074077
OG0010322	FBtr0074034
OG0010323	FBtr0074076
OG0010324	FBtr0074035
OG0010325	FBtr0074075
OG0010326	FBtr0074036
OG0010327	FBtr0074074
OG0010328	FBtr0344943
OG0010329	FBtr0074039
OG0010330	FBtr0474150
OG0010331	FBtr0332497
OG0010332	FBtr0074072
OG0010333	FBtr0074064
OG0010334	FBtr0074048
OG0010335	FBtr0074063
OG0010336	FBtr0074050
OG0010337	FBtr0074058
OG0010338	FBtr0074054
OG0010339	FBtr0074056
OG0010340	FBtr0074055
OG0010341	FBtr0340304
OG0010342	FBtr0074083
OG0010343	FBtr0273278
OG0010344	FBtr0332613
OG0010345	FBtr0074203
OG0010346	FBtr0074202
OG0010347	FBtr0074085
OG0010348	FBtr0074201
OG0010349	FBtr0074086
OG0010350	FBtr0074087
OG0010351	FBtr0340305
OG0010352	FBtr0074088
OG0010353	FBtr0300811
OG0010354	FBtr0074193
OG0010355	FBtr0310394
OG0010356	FBtr0310395
OG0010357	FBtr0074190
OG0010358	FBtr0074094
OG0010359	FBtr0074095
OG0010360	FBtr0074097
OG0010361	FBtr0074183
OG0010362	FBtr0074098
OG0010363	FBtr0310311
OG0010364	FBtr0074179
OG0010365	FBtr0074104
OG0010366	FBtr0074174
OG0010367	FBtr0074105
OG0010368	FBtr0074169
OG0010369	FBtr0074107
OG0010370	FBtr0474173
OG0010371	FBtr0074167
OG0010372	FBtr0074117
OG0010373	FBtr0333717
OG0010374	FBtr0300391
OG0010375	FBtr0074125
OG0010376	FBtr0301232
OG0010377	FBtr0074129
OG0010378	FBtr0303647
OG0010379	FBtr0074159
OG0010380	FBtr0074130
OG0010381	FBtr0340310
OG0010382	FBtr0074133
OG0010383	FBtr0074153
OG0010384	FBtr0074144
OG0010385	FBtr0074135
OG0010386	FBtr0074138
OG0010387	FBtr0074139
OG0010388	FBtr0074260
OG0010389	FBtr0074206
OG0010390	FBtr0074257
OG0010391	FBtr0074255
OG0010392	FBtr0074207
OG0010393	FBtr0299952
OG0010394	FBtr0074251
OG0010395	FBtr0074250
OG0010396	FBtr0074246
OG0010397	FBtr0074209
OG0010398	FBtr0074211
OG0010399	FBtr0100556
OG0010400	FBtr0074216
OG0010401	FBtr0074241
OG0010402	FBtr0112988
OG0010403	FBtr0074222
OG0010404	FBtr0074240
OG0010405	FBtr0112992
OG0010406	FBtr0336975
OG0010407	FBtr0074237
OG0010408	FBtr0074226
OG0010409	FBtr0074236
OG0010410	FBtr0333302
OG0010411	FBtr0289960
OG0010412	FBtr0074230
OG0010413	FBtr0074261
OG0010414	FBtr0074307
OG0010415	FBtr0074268
OG0010416	FBtr0074305
OG0010417	FBtr0074271
OG0010418	FBtr0074275
OG0010419	FBtr0074303
OG0010420	FBtr0290069
OG0010421	FBtr0074301
OG0010422	FBtr0074300
OG0010423	FBtr0100070
OG0010424	FBtr0343632
OG0010425	FBtr0331170
OG0010426	FBtr0074297
OG0010427	FBtr0310673
OG0010428	FBtr0074282
OG0010429	FBtr0074290
OG0010430	FBtr0074283
OG0010431	FBtr0330409
OG0010432	FBtr0340158
OG0010433	FBtr0074285
OG0010434	FBtr0074288
OG0010435	FBtr0074286
OG0010436	FBtr0074311
OG0010437	FBtr0074377
OG0010438	FBtr0074314
OG0010439	FBtr0300651
OG0010440	FBtr0074315
OG0010441	FBtr0074376
OG0010442	FBtr0089734
OG0010443	FBtr0074375
OG0010444	FBtr0290216
OG0010445	FBtr0074373
OG0010446	FBtr0074318
OG0010447	FBtr0074372
OG0010448	FBtr0074365
OG0010449	FBtr0074364
OG0010450	FBtr0074362
OG0010451	FBtr0074321
OG0010452	FBtr0074361
OG0010453	FBtr0300033
OG0010454	FBtr0074322
OG0010455	FBtr0112527
OG0010456	FBtr0074324
OG0010457	FBtr0074359
OG0010458	FBtr0074325
OG0010459	FBtr0074326
OG0010460	FBtr0290248
OG0010461	FBtr0074329
OG0010462	FBtr0074357
OG0010463	FBtr0074330
OG0010464	FBtr0074356
OG0010465	FBtr0074331
OG0010466	FBtr0074355
OG0010467	FBtr0074332
OG0010468	FBtr0074354
OG0010469	FBtr0074333
OG0010470	FBtr0074352
OG0010471	FBtr0074334
OG0010472	FBtr0074335
OG0010473	FBtr0074336
OG0010474	FBtr0074350
OG0010475	FBtr0074339
OG0010476	FBtr0074348
OG0010477	FBtr0074341
OG0010478	FBtr0074347
OG0010479	FBtr0074342
OG0010480	FBtr0074343
OG0010481	FBtr0074344
OG0010482	FBtr0074418
OG0010483	FBtr0074417
OG0010484	FBtr0074416
OG0010485	FBtr0290096
OG0010486	FBtr0074415
OG0010487	FBtr0344098
OG0010488	FBtr0334115
OG0010489	FBtr0334116
OG0010490	FBtr0310525
OG0010491	FBtr0074381
OG0010492	FBtr0074382
OG0010493	FBtr0074383
OG0010494	FBtr0334460
OG0010495	FBtr0074386
OG0010496	FBtr0074387
OG0010497	FBtr0474624
OG0010498	FBtr0111000
OG0010499	FBtr0074403
OG0010500	FBtr0074389
OG0010501	FBtr0074390
OG0010502	FBtr0074391
OG0010503	FBtr0074402
OG0010504	FBtr0074392
OG0010505	FBtr0074393
OG0010506	FBtr0074394
OG0010507	FBtr0074400
OG0010508	FBtr0074447
OG0010509	FBtr0074446
OG0010510	FBtr0304061
OG0010511	FBtr0074445
OG0010512	FBtr0074444
OG0010513	FBtr0074443
OG0010514	FBtr0074425
OG0010515	FBtr0074440
OG0010516	FBtr0074438
OG0010517	FBtr0074431
OG0010518	FBtr0074437
OG0010519	FBtr0310335
OG0010520	FBtr0301413
OG0010521	FBtr0340621
OG0010522	FBtr0074487
OG0010523	FBtr0074486
OG0010524	FBtr0074485
OG0010525	FBtr0074452
OG0010526	FBtr0074484
OG0010527	FBtr0074453
OG0010528	FBtr0333661
OG0010529	FBtr0334404
OG0010530	FBtr0074479
OG0010531	FBtr0340635
OG0010532	FBtr0074476
OG0010533	FBtr0074455
OG0010534	FBtr0074475
OG0010535	FBtr0340632
OG0010536	FBtr0340626
OG0010537	FBtr0074474
OG0010538	FBtr0310310
OG0010539	FBtr0074462
OG0010540	FBtr0074463
OG0010541	FBtr0074472
OG0010542	FBtr0074464
OG0010543	FBtr0074468
OG0010544	FBtr0074465
OG0010545	FBtr0074467
OG0010546	FBtr0074466
OG0010547	FBtr0074492
OG0010548	FBtr0074544
OG0010549	FBtr0074493
OG0010550	FBtr0300510
OG0010551	FBtr0074494
OG0010552	FBtr0074540
OG0010553	FBtr0074504
OG0010554	FBtr0074505
OG0010555	FBtr0089574
OG0010556	FBtr0112999
OG0010557	FBtr0339540
OG0010558	FBtr0089576
OG0010559	FBtr0074511
OG0010560	FBtr0343309
OG0010561	FBtr0074527
OG0010562	FBtr0074514
OG0010563	FBtr0074515
OG0010564	FBtr0074524
OG0010565	FBtr0074591
OG0010566	FBtr0074549
OG0010567	FBtr0091616
OG0010568	FBtr0473620
OG0010569	FBtr0113465
OG0010570	FBtr0074581
OG0010571	FBtr0344255
OG0010572	FBtr0074578
OG0010573	FBtr0074553
OG0010574	FBtr0074577
OG0010575	FBtr0074558
OG0010576	FBtr0074576
